時間,新竹,臺北,大武,淡水,澎湖,蘇澳,金門,高雄,臺東,嘉義,宜蘭,彭佳嶼,花蓮,鞍部,臺南,竹子湖,玉山,成功,梧棲,阿里山,日月潭,臺中,馬祖,東吉島,恆春,基隆,蘭嶼,板橋
2011-10,48.0,92.6,293.4,158.5,7.5,907.2,1.5,55.0,404.6,25.8,579.6,154.6,487.0,885.5,27.8,878.0,312.0,580.3,14.7,248.1,56.0,13.3,61.5,17.9,190.2,473.2,435.4,101.4
2011-11,221.1,231.2,396.1,237.6,161.7,762.1,167.9,172.5,559.0,180.6,622.8,325.7,517.5,787.0,203.5,585.7,369.6,679.9,158.1,392.5,177.0,150.7,185.2,196.6,134.1,896.1,585.3,262.0
2011-12,69.1,159.4,50.9,211.9,19.2,840.3,1.0,40.5,50.5,19.5,434.5,127.6,126.5,728.5,4.4,645.0,90.8,60.8,29.1,126.0,47.0,37.1,18.8,8.2,29.9,523.1,378.5,183.9
2012-01,140.6,157.4,11.4,185.1,10.5,351.2,60.6,T,22.3,23.0,175.1,166.6,53.0,455.0,5.5,372.0,63.1,60.3,62.6,114.4,77.5,57.1,179.5,13.8,0.0,533.4,184.8,188.3
2012-02,228.9,268.8,139.0,197.8,28.4,488.9,81.5,30.5,82.7,77.9,199.0,243.7,98.5,424.0,40.0,330.5,146.0,82.6,95.6,158.6,87.5,77.2,153.6,35.6,76.8,545.7,303.9,323.5
2012-03,96.6,85.4,46.0,84.1,7.3,267.1,22.1,8.5,37.9,14.7,106.7,81.8,95.5,155.0,6.5,96.0,29.0,130.4,22.2,35.2,34.5,40.8,115.5,17.4,3.0,247.6,60.1,101.5
2012-04,346.6,289.1,121.7,262.5,71.7,107.4,140.7,112.5,62.1,110.5,107.8,181.1,95.0,382.0,141.5,318.5,365.0,73.1,230.4,452.6,297.9,234.6,196.2,62.9,39.7,389.8,77.2,267.4
2012-05,251.3,231.2,184.0,384.7,192.7,738.2,126.1,283.5,140.0,192.5,656.6,314.5,398.5,497.0,404.5,382.5,438.0,261.4,132.4,679.1,549.5,267.9,165.2,143.7,449.0,351.6,501.0,222.6
2012-06,427.2,625.6,1199.6,428.9,226.0,356.4,118.5,832.5,550.3,498.5,287.4,183.4,352.5,568.0,803.5,513.5,1007.6,434.2,273.1,1863.2,902.0,331.6,261.0,288.5,802.8,391.0,461.1,656.3
2012-07,74.6,162.8,419.8,76.4,69.5,327.4,31.6,52.5,318.5,375.0,164.7,53.0,275.5,103.5,254.5,137.5,221.4,375.8,87.8,194.9,136.2,215.6,41.3,64.5,346.0,61.9,370.6,145.5
2012-08,608.5,518.9,613.4,576.5,175.0,481.2,38.7,756.5,542.1,699.8,551.3,240.7,485.5,930.0,635.0,785.5,696.0,512.5,552.5,998.0,635.5,726.2,302.3,108.7,1083.3,364.5,397.8,496.2
2012-09,82.3,85.0,116.3,297.3,0.3,227.4,59.0,54.5,129.8,81.6,69.6,52.4,72.0,354.5,18.6,206.6,108.7,150.2,8.5,251.3,119.0,34.2,187.7,0.5,74.9,72.5,116.8,120.7
2012-10,29.3,64.0,34.1,50.5,T,459.8,7.5,0.7,34.1,T,137.5,27.6,82.5,204.0,2.5,157.5,18.9,63.7,1.0,7.4,8.0,1.4,10.0,0.0,5.0,139.1,79.9,69.8
2012-11,308.4,232.7,59.0,244.5,92.9,180.9,125.3,46.5,108.5,85.0,137.3,187.9,101.5,338.0,95.6,272.0,247.6,119.8,134.7,257.9,148.3,144.8,222.0,116.6,36.5,308.3,371.2,264.5
2012-12,146.9,189.4,86.8,211.0,47.6,756.9,81.6,18.5,89.9,42.8,323.1,227.6,193.0,500.5,18.0,332.5,242.5,210.0,60.0,153.7,95.0,71.1,80.1,42.8,25.2,503.4,329.6,227.0
2013-01,52.9,93.0,62.1,112.0,7.2,669.8,T,T,80.3,15.1,195.3,243.5,58.0,373.5,7.5,282.5,19.5,62.9,12.0,32.1,20.0,11.2,3.0,16.5,37.1,521.9,430.6,107.7
2013-02,6.5,34.4,69.1,60.0,22.7,389.2,17.6,T,94.7,3.5,123.8,75.5,70.0,214.0,1.5,145.1,3.0,101.0,4.3,3.5,1.0,1.2,49.8,10.5,13.5,337.7,282.7,30.0
2013-03,94.5,49.1,3.8,73.0,23.5,96.0,73.7,23.0,5.5,42.4,35.4,73.1,56.0,119.0,5.5,85.0,77.2,13.0,49.6,75.4,29.5,62.7,113.0,26.2,3.5,112.6,33.2,65.0
2013-04,287.1,253.0,72.1,259.5,159.6,177.8,188.4,94.5,46.5,161.4,168.1,187.0,126.0,371.5,111.7,294.4,484.6,101.0,162.0,455.4,324.5,258.6,120.0,157.6,79.5,300.4,165.0,291.2
2013-05,390.9,338.4,255.9,456.0,243.6,257.1,297.2,351.0,321.9,376.7,230.5,363.2,425.7,565.5,286.0,459.4,838.5,406.0,273.6,1102.4,738.0,356.4,182.3,141.5,287.5,424.5,122.9,351.2
2013-06,114.9,203.1,480.9,61.5,86.5,140.8,151.4,87.0,417.5,81.7,81.0,217.8,175.5,81.0,233.5,109.4,137.0,275.8,70.9,187.1,137.0,72.6,168.6,141.0,183.5,128.5,68.8,132.5
2013-07,274.4,240.5,328.1,133.5,55.1,138.6,355.6,185.5,172.4,336.7,200.2,102.7,42.5,305.0,148.9,168.8,631.4,97.6,567.5,1182.0,645.8,467.7,44.1,48.2,239.0,76.1,313.3,255.1
2013-08,559.8,808.7,548.9,702.0,303.7,250.3,181.9,765.7,171.1,1367.2,318.3,234.6,72.1,985.5,806.5,854.5,722.3,103.6,653.1,1386.7,822.5,763.0,145.4,363.0,597.5,487.9,495.5,720.4
2013-09,23.3,143.1,383.1,152.5,9.4,271.1,27.9,93.5,292.0,134.9,335.5,106.2,489.6,588.0,60.2,495.3,329.0,451.6,22.1,295.4,111.0,44.9,23.0,23.6,450.5,287.3,431.6,158.8
2013-10,37.4,102.4,136.8,77.0,T,266.3,3.9,23.0,6.0,4.5,183.2,86.3,175.5,495.0,0.0,465.0,4.0,100.2,3.5,16.1,7.0,2.7,3.2,0.0,28.0,98.5,44.9,76.1
2013-11,36.9,46.0,163.5,41.5,21.5,858.3,47.9,17.0,208.9,10.2,299.6,170.5,184.5,420.5,6.1,267.5,136.1,177.4,17.9,85.0,19.5,22.6,72.0,35.7,59.0,368.0,214.5,66.3
2013-12,164.9,229.7,59.0,215.0,14.2,749.8,55.3,48.0,51.0,46.2,381.9,160.0,95.5,687.0,21.1,451.1,152.5,81.9,84.9,145.0,78.0,69.4,109.0,7.0,119.5,624.8,715.3,233.7
2014-01,17.1,21.8,21.7,47.5,0.1,112.0,0.0,0.0,9.0,0.0,39.7,12.4,4.5,142.5,0.0,107.5,0.8,64.5,T,0.5,0.0,2.0,1.2,0.0,1.0,64.9,57.9,34.7
2014-02,150.9,198.0,41.4,287.0,13.0,304.6,84.3,16.0,65.9,35.6,193.1,227.1,71.1,452.0,9.5,331.2,91.5,92.0,43.8,116.0,68.0,45.2,109.1,12.0,12.5,478.6,282.9,215.5
