時間,新竹,臺北,大武,淡水,澎湖,蘇澳,金門,高雄,臺東,嘉義,宜蘭,彭佳嶼,花蓮,鞍部,臺南,竹子湖,玉山,成功,梧棲,阿里山,日月潭,臺中,馬祖,東吉島,恆春,基隆,蘭嶼,板橋
2013-11,36,43,42,39,42,41,29,39,40,41,43,46,39,45,37,56,14,39,31,23,38,29,38,46,44,47,51,37
2013-12,24,44,43,34,45,45,33,35,43,29,42,48,42,47,28,45,13,43,43,22,23,19,37,47,42,51,51,32
2014-01,32,33,36,33,43,35,35,29,35,32,30,47,37,34,28,36,12,37,40,13,33,26,45,43,37,34,45,30
2014-02,41,39,41,46,46,49,46,42,39,42,47,57,42,47,37,46,13,41,47,13,39,33,49,55,37,51,53,34
2014-03,44,46,47,41,43,48,41,53,34,50,48,46,51,37,42,47,21,53,50,29,40,45,44,52,48,47,60,43
2014-04,38,36,55,34,52,57,37,55,55,44,55,52,52,42,39,44,14,55,47,31,51,40,49,57,48,49,57,34
2014-05,51,46,40,45,64,64,37,56,34,50,62,56,61,56,50,60,59,59,52,66,56,48,53,68,45,46,66,45
2014-06,43,51,42,49,67,50,46,57,53,50,56,68,54,63,52,66,37,62,57,52,61,48,66,71,52,56,73,45
2014-07,41,45,46,42,62,50,44,56,50,47,47,70,50,65,55,53,31,53,52,42,64,41,59,66,50,45,58,44
2014-08,47,45,47,43,61,55,61,59,51,50,52,66,54,58,54,59,28,56,51,54,59,41,56,64,55,47,63,42
2014-09,40,43,54,42,57,45,47,45,51,53,47,66,48,45,55,52,33,56,52,31,40,47,55,65,47,47,67,43
2014-10,44,51,43,44,45,45,31,50,42,45,41,48,40,44,42,53,12,43,46,29,44,41,36,51,42,48,57,41
2014-11,48,53,51,48,54,55,36,37,47,41,53,51,54,43,48,60,14,48,50,36,31,39,48,57,45,51,60,47
2014-12,40,40,47,42,48,48,25,44,45,36,42,46,45,15,44,51,16,50,48,22,46,35,32,51,42,46,54,39
2015-01,30,39,46,42,30,42,26,35,43,37,42,48,45,44,33,46,14,49,43,15,20,29,43,44,46,48,52,36
2015-02,31,34,49,36,37,40,22,37,46,35,33,37,50,51,37,44,14,48,39,18,37,26,30,36,49,40,58,32
2015-03,46,47,55,39,59,59,34,55,52,42,55,56,54,47,42,42,12,57,43,38,31,28,36,66,46,44,63,43
2015-04,34,20,35,33,25,29,23,24,30,26,24,42,49,24,21,24,14,49,25,15,27,22,31,29,35,28,58,21
2015-05,52,43,37,49,55,50,30,55,57,41,57,48,54,40,53,56,17,59,58,28,41,43,35,60,59,47,66,43
2015-06,54,47,37,50,67,56,65,60,51,45,56,69,52,58,49,60,23,53,56,29,52,52,64,64,59,46,69,45
2015-07,39,43,36,43,64,52,40,60,54,44,46,64,57,55,54,54,26,52,43,51,49,40,57,66,51,43,66,40
2015-08,45,48,45,44,61,54,43,58,45,46,51,65,50,58,45,60,24,43,52,52,42,47,61,64,52,48,66,46
2015-09,47,48,49,42,55,51,44,54,39,44,49,60,50,32,48,35,13,50,49,37,59,37,57,57,45,44,60,43
2015-10,42,56,38,41,44,50,36,58,43,55,51,50,48,53,53,55,13,45,50,24,61,45,47,52,46,44,56,47
2015-11,45,53,47,47,48,49,30,45,50,41,45,53,48,50,39,56,14,50,40,28,53,42,52,58,46,46,63,46
2015-12,51,53,46,44,51,54,38,48,47,48,51,44,51,57,50,60,15,50,48,34,44,48,51,56,50,49,61,47
